30684,1384,0
30684,1385,300000000
30684,1457,300
30685,1381,6
30685,1382,1440
30685,1383,3000000000
30685,1384,0
30685,1385,300000000
30685,1457,301
30686,1381,7
30686,1382,1440
30686,1383,3000000000
30686,1384,0
30686,1385,300000000
30686,1457,302
30687,1381,8
30687,1382,1440
30687,1383,3000000000
30687,1384,0
30687,1385,300000000
30687,1457,303
30688,1381,9
30688,1382,1440
30688,1383,3000000000
30688,1384,0
30688,1385,300000000
30688,1457,304
30689,1381,1
30689,1382,960
30689,1383,500000000
30689,1384,0
30689,1385,20000000
30689,1457,296
30690,1381,2
30690,1382,960
30690,1383,2000000000
30690,1384,0
30690,1385,300000000
30690,1457,297
30691,1381,3
30691,1382,960
30691,1383,2000000000
30691,1384,0
30691,1385,300000000
30691,1457,298
30692,1381,4
30692,1382,960
30692,1383,2000000000
30692,1384,0
30692,1385,300000000
30692,1457,299
30693,1381,5
30693,1382,1440
30693,1383,3000000000
30693,1384,0
30693,1385,300000000
30693,1457,300
30694,1381,6
30694,1382,1440
30694,1383,3000000000
30694,1384,0
30694,1385,300000000
30694,1457,301
30695,1381,7
30695,1382,1440
30695,1383,5000000000
30695,1384,0
30695,1385,300000000
30695,1457,302
30696,1381,8
30696,1382,1440
30696,1383,3000000000
30696,1384,0
30696,1385,1350000000
30696,1457,303
30697,1381,9
30697,1382,1440
30697,1383,5000000000
30697,1384,0
30697,1385,1800000000
30697,1457,304
30698,1381,1
30698,1382,960
30698,1383,500000000
30698,1384,0
30698,1385,20000000
30698,1457,296
30699,1381,2
30699,1382,960
30699,1383,1000000000
30699,1384,0
30699,1385,300000000
30699,1457,297
30700,1381,3
30700,1382,960
30700,1383,1000000000
30700,1384,0
30700,1385,300000000
30700,1457,298
30701,1381,4
30701,1382,960
30701,1383,2000000000
30701,1384,0
30701,1385,300000000
30701,1457,299
30702,1381,5
30702,1382,1440
30702,1383,3000000000
30702,1384,0
30702,1385,1350000000
30702,1457,300
30703,1381,6
30703,1382,1440
30703,1383,3000000000
30703,1384,0
30703,1385,1350000000
30703,1457,301
30704,1381,7
30704,1382,1440
30704,1383,3000000000
30704,1384,0
30704,1385,1000000000
30704,1457,302
30705,1381,8
30705,1382,1440
30705,1383,3000000000
30705,1384,0
30705,1385,1350000000
30705,1457,303
30706,1381,9
30706,1382,1440
30706,1383,3000000000
30706,1384,0
30706,1385,1350000000
30706,1457,304
30707,1381,1
30707,1382,960
30707,1383,500000000
30707,1384,0
30707,1385,20000000
30707,1457,296
30708,1381,2
30708,1382,960
30708,1383,2000000000
30708,1384,0
30708,1385,300000000
30708,1457,297
30709,1381,3
30709,1382,960
30709,1383,2000000000
30709,1384,0
30709,1385,300000000
30709,1457,298
30710,1381,4
30710,1382,960
30710,1383,2000000000
30710,1384,0
30710,1385,300000000
30710,1457,299
30711,1381,5
30711,1382,1440
30711,1383,3000000000
30711,1384,0
30711,1385,1350000000
30711,1457,300
30712,1381,6
30712,1382,1440
30712,1383,3000000000
30712,1384,0
30712,1385,1350000000
30712,1457,301
30713,1381,7
30713,1382,1440
30713,1383,5000000000
30713,1384,0
30713,1385,300000000
30713,1457,302
30714,1381,8
30714,1382,1440
30714,1383,5000000000
30714,1384,0
30714,1385,1800000000
30714,1457,303
30715,1381,9
30715,1382,1440
30715,1383,5000000000
30715,1384,0
30715,1385,1800000000
30715,1457,304
34439,1381,13
34439,1382,960
34439,1383,500000000
34439,1384,0
34439,1385,20000000
34439,1457,1337
35651,1381,13
35651,1382,960
35651,1383,750000000
35651,1384,0
35651,1385,300000000
35651,1457,1337
35651,1500,Barbican
34138,1381,5
34138,1382,960
34138,1383,1000000000
34138,1384,500000000	
34138,1385,20000000
34138,1457,1337
35653,1381,13
35653,1382,960
35653,1383,750000000
35653,1384,0
35653,1385,300000000
35653,1457,1337
1337,1500,Conflux
34134,1381,1
34134,1382,960
34134,1383,1000000000
34134,1384,500000000
34134,1385,20000000
34134,1457,1337
34370,1381,9
34370,1382,960
34370,1383,3000000000
34370,1384,0
34370,1385,1000000000
34370,1457,1337
34372,1381,12
34372,1382,960
34372,1383,750000000
34372,1384,0
34372,1385,300000000
34372,1457,1337
34371,1381,12
34371,1382,960
34371,1383,100000000
34371,1384,0
34371,1385,20000000
34371,1457,1337
34139,1381,6 
34139,1382,960
34139,1383,1000000000
34139,1384,500000000
34139,1385,20000000
34139,1457,1337
34135,1381,2 
34135,1382,960
34135,1383,1000000000
34135,1384,500000000
34135,1385,20000000
34135,1457,1337
34367,1381,12
34367,1382,960
34367,1383,3000000000
34367,1384,0
34367,1385,1000000000
34367,1457,1337
34137,1381,4
34137,1382,960
34137,1383,1000000000
34137,1384,500000000
34137,1385,20000000
34137,1457,1337
34366,1381,12
34366,1382,960
34366,1383,2000000000
34366,1384,0
34366,1385,300000000
34366,1457,1337
34140,1381,9
34140,1382,960
34140,1383,1000000000
34140,1384,500000000
34140,1385,20000000
34140,1457,1337
35654,1381,13 
35654,1382,960
35654,1383,750000000
35654,1384,0
35654,1385,300000000
35654,1457,1337
35654,1500,Redoubt
35650,1381,13
35650,1382,960
35650,1383,750000000
35650,1384,0
35650,1385,300000000
35650,1457,1337
35650,1500,Sentinel
34338,1381,12
34338,1382,960
34338,1383,500000000
34338,1384,0
34338,1385,20000000
34338,1457,1337
34369,1381,8
34369,1382,960
34369,1383,2000000000
34369,1384,0
34369,1385,300000000
34369,1457,1337
35652,1381,13
35652,1382,960
35652,1383,750000000
35652,1384,0
35652,1385,300000000
35652,1457,1337
35652,1500,Vidette
34136,1381,3 
34136,1382,960
34136,1383,1000000000
34136,1384,500000000
34136,1385,20000000
34136,1457,1337
34368,1381,7 
34368,1382,960
34368,1383,500000000
34368,1384,0
34368,1385,20000000
34368,1457,1337
